,CD_ORGAO,NM_ORGAO,NR_LICITACAO,ANO_LICITACAO,CD_TIPO_MODALIDADE,NR_PROCESSO,ANO_PROCESSO,TP_OBJETO,CD_TIPO_FASE_ATUAL,TP_LICITACAO,DS_OBJETO,VL_LICITACAO,NR_DOCUMENTO,DT_PROPOSTA,VL_TOTAL_PROPOSTA,TP_RESULTADO_PROPOSTA
2000,64400,PM DE SALTO DO JACUÍ,11.0,2017,CNV,11,2017,COM,ADH,MPR,Compra de pneus para micro-ônibus(placas: IRA-3082 ISK-8214 ISZ-8217 ISB-7372) ônibus(placas: IKK-1657 IUV-5323) kombi(plcas: ISK-6361 IQT-7066 IOW-0413 IPO-9822) do transporte escolar da rede de ensino municipal pela Secretaria Municipal da Educação e Cultura. Aquisição de pneus a serem utilizados nos veículos Fiat Uno(placa: IQB-1924) e VW Gol(placa: IWT-6961) lotados na Secretaria Municipal do Trabalho e Ação Social. Aquisição de pneus a serem utilizados pelos veículos Ambulâncias(pl,77320.0,94510682000126,2017-05-16,68611.0,C
2001,64400,PM DE SALTO DO JACUÍ,11.0,2017,CNV,11,2017,COM,ADH,MPR,Compra de pneus para micro-ônibus(placas: IRA-3082 ISK-8214 ISZ-8217 ISB-7372) ônibus(placas: IKK-1657 IUV-5323) kombi(plcas: ISK-6361 IQT-7066 IOW-0413 IPO-9822) do transporte escolar da rede de ensino municipal pela Secretaria Municipal da Educação e Cultura. Aquisição de pneus a serem utilizados nos veículos Fiat Uno(placa: IQB-1924) e VW Gol(placa: IWT-6961) lotados na Secretaria Municipal do Trabalho e Ação Social. Aquisição de pneus a serem utilizados pelos veículos Ambulâncias(pl,77320.0,11461291000131,2017-05-16,64176.0,C
2002,64400,PM DE SALTO DO JACUÍ,12.0,2017,CNV,12,2017,COM,ADH,MPR,Compra de óleo e filtro pra micro-ônibus(placas: IRA-3082 ISK-8214 ISZ-8217 ISB-7372) ônibus(placas: IKK-1657 IUV-5323) kombi(placas: ISK-6361 IQT-7066 IOW-0413 IPO-9822) do Transporte Escolar da Rede Municipal de Ensino de Município pela Secretaria Municipal de Educação e Cultura.,15449.4,24333425000180,2017-05-18,13867.0,C
2003,64400,PM DE SALTO DO JACUÍ,12.0,2017,CNV,12,2017,COM,ADH,MPR,Compra de óleo e filtro pra micro-ônibus(placas: IRA-3082 ISK-8214 ISZ-8217 ISB-7372) ônibus(placas: IKK-1657 IUV-5323) kombi(placas: ISK-6361 IQT-7066 IOW-0413 IPO-9822) do Transporte Escolar da Rede Municipal de Ensino de Município pela Secretaria Municipal de Educação e Cultura.,15449.4,03553730000108,2017-05-18,16291.5,C
2004,64400,PM DE SALTO DO JACUÍ,12.0,2017,CNV,12,2017,COM,ADH,MPR,Compra de óleo e filtro pra micro-ônibus(placas: IRA-3082 ISK-8214 ISZ-8217 ISB-7372) ônibus(placas: IKK-1657 IUV-5323) kombi(placas: ISK-6361 IQT-7066 IOW-0413 IPO-9822) do Transporte Escolar da Rede Municipal de Ensino de Município pela Secretaria Municipal de Educação e Cultura.,15449.4,04775154000106,2017-05-18,12631.5,C
2005,64400,PM DE SALTO DO JACUÍ,13.0,2017,CNV,13,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE E MATERIAIS GRAFICOS PARA SECRETARIAS MUNICIPAL DA FAZENDA ADMINISTRAÇÃO SAÚDE E AÇÃO SOCIAL.,54042.15,15577657000193,2017-05-24,8474.0,C
2006,64400,PM DE SALTO DO JACUÍ,13.0,2017,CNV,13,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE E MATERIAIS GRAFICOS PARA SECRETARIAS MUNICIPAL DA FAZENDA ADMINISTRAÇÃO SAÚDE E AÇÃO SOCIAL.,54042.15,93736155000171,2017-05-24,31986.92,C
2007,64400,PM DE SALTO DO JACUÍ,13.0,2017,CNV,13,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE E MATERIAIS GRAFICOS PARA SECRETARIAS MUNICIPAL DA FAZENDA ADMINISTRAÇÃO SAÚDE E AÇÃO SOCIAL.,54042.15,07365061000100,2017-05-24,27589.01,C
2008,64400,PM DE SALTO DO JACUÍ,13.0,2017,CNV,13,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE E MATERIAIS GRAFICOS PARA SECRETARIAS MUNICIPAL DA FAZENDA ADMINISTRAÇÃO SAÚDE E AÇÃO SOCIAL.,54042.15,06191524000193,2017-05-24,17596.5,C
2009,64400,PM DE SALTO DO JACUÍ,16.0,2017,CNV,137,2017,COM,HAP,MPR,Aquisição de brinquedos sendo estes adquiridos via Convênio com FNDE após solicitação no SIMEC - Módulo PAR - Termo de Compromisso nº201400320. Tendo em vista a rescisão do contrato nº157/2016 solicitado através do requerimento 119/2017.,36471.0,93736155000171,2017-06-26,36471.0,C
2010,64400,PM DE SALTO DO JACUÍ,17.0,2017,CNV,17,2017,COM,ADH,MPR,AQUISIÇÃO DE EQUIPAMENTOS E MOBILIÁRIOS DESTINADOS A ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PINGO DE GENTE - PRÓ INFÂNCIA - CONVÊNIO Nº700674/2011,30779.0,22361453000186,2017-06-29,6601.1,C
2011,64400,PM DE SALTO DO JACUÍ,17.0,2017,CNV,17,2017,COM,ADH,MPR,AQUISIÇÃO DE EQUIPAMENTOS E MOBILIÁRIOS DESTINADOS A ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PINGO DE GENTE - PRÓ INFÂNCIA - CONVÊNIO Nº700674/2011,30779.0,02709170000175,2017-06-29,24370.0,C
2012,64400,PM DE SALTO DO JACUÍ,17.0,2017,CNV,17,2017,COM,ADH,MPR,AQUISIÇÃO DE EQUIPAMENTOS E MOBILIÁRIOS DESTINADOS A ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PINGO DE GENTE - PRÓ INFÂNCIA - CONVÊNIO Nº700674/2011,30779.0,89679930000127,2017-06-29,37675.0,C
2013,64400,PM DE SALTO DO JACUÍ,18.0,2017,CNV,547,2017,COM,ADH,MPR,Aquisição de 05 unidades de relógio ponto digital: 01 unidade para Hospital Municipal Aderbal Schneider 01 unidade para a UBS Navegantes 01 unidade para a ESF Harmonia e 01 unidade para ESF Cruzeiro 01 unidade para a Secretaria Municipal da Educação e Cultura; possibilitando a exatidão no registro do ponto dos funcionários.,11850.0,15577657000193,2017-06-22,9875.0,C
2014,64400,PM DE SALTO DO JACUÍ,18.0,2017,CNV,547,2017,COM,ADH,MPR,Aquisição de 05 unidades de relógio ponto digital: 01 unidade para Hospital Municipal Aderbal Schneider 01 unidade para a UBS Navegantes 01 unidade para a ESF Harmonia e 01 unidade para ESF Cruzeiro 01 unidade para a Secretaria Municipal da Educação e Cultura; possibilitando a exatidão no registro do ponto dos funcionários.,11850.0,12160906000152,2017-06-22,11950.0,C
2015,64400,PM DE SALTO DO JACUÍ,18.0,2017,CNV,547,2017,COM,ADH,MPR,Aquisição de 05 unidades de relógio ponto digital: 01 unidade para Hospital Municipal Aderbal Schneider 01 unidade para a UBS Navegantes 01 unidade para a ESF Harmonia e 01 unidade para ESF Cruzeiro 01 unidade para a Secretaria Municipal da Educação e Cultura; possibilitando a exatidão no registro do ponto dos funcionários.,11850.0,12542366000171,2017-06-22,11400.0,C
2016,64400,PM DE SALTO DO JACUÍ,19.0,2017,CNV,595,2017,COM,ADH,MPR,Aquisição de material ambulatorial para uso na UBS Navegantes ESF Portão ESF Cruzeiro ESF Harmonia ESF Rural Casa de Fisioterapia e Saúde Indígena que são necessários para o atendimento dos pacientes pelo período de 06 meses.,7711.2,01733345000117,2017-06-23,9201.65,C
2017,64400,PM DE SALTO DO JACUÍ,19.0,2017,CNV,595,2017,COM,ADH,MPR,Aquisição de material ambulatorial para uso na UBS Navegantes ESF Portão ESF Cruzeiro ESF Harmonia ESF Rural Casa de Fisioterapia e Saúde Indígena que são necessários para o atendimento dos pacientes pelo período de 06 meses.,7711.2,06964297000191,2017-06-23,7690.0,C
2018,64400,PM DE SALTO DO JACUÍ,19.0,2017,CNV,595,2017,COM,ADH,MPR,Aquisição de material ambulatorial para uso na UBS Navegantes ESF Portão ESF Cruzeiro ESF Harmonia ESF Rural Casa de Fisioterapia e Saúde Indígena que são necessários para o atendimento dos pacientes pelo período de 06 meses.,7711.2,01706665000188,2017-06-23,21357.45,C
2019,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,02623039062,2017-07-31,10878.0,C
2020,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,00340027070,2017-07-31,480.0,C
2021,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,14034692000101,2017-07-31,4712.0,C
2022,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,58959955000,2017-07-31,939.2,C
2023,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,50384104053,2017-07-31,360.0,C
2024,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,94942102049,2017-07-31,340.0,C
2025,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,01129765067,2017-07-31,950.0,C
2026,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,94402019087,2017-07-31,100.0,C
2027,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,63393565087,2017-07-31,459.2,C
2028,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,00480700095,2017-07-31,1260.0,C
2029,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,33271755000,2017-07-31,250.0,C
2030,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,33267030072,2017-07-31,250.0,C
2031,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,35891998068,2017-07-31,920.0,C
2032,73200,PM DE VISTA GAÚCHA,2.0,2017,CHP,46,2017,COM,ADH,MPR,Aquisição de Gêneros Alimentícios da Agricultura Familiar para uso na merenda escolar da rede municipal de ensino para o segundo semestre letivo.,20199.2,62714333087,2017-07-31,90.0,C
2033,73200,PM DE VISTA GAÚCHA,18.0,2017,PRP,45,2017,COM,ADH,MPR,Aquisição de Sementes de Forrageiras de Verão para financiamento aos produtores rurais do Município via FUNDERUR.,34590.0,15211226000109,2017-07-20,33876.25,C
2034,53400,PM DE NOVO HAMBURGO,49.0,2017,PRP,86159,2017,COM,ADH,MPR,PREGÃO PRESENCIAL VISANDO A AQUISIÇÃO DE SERVIÇOS E MATERIAIS PARA INSTALAÇÃO DE TRANSFORMADOR DE ENERGIA NA COOPERATIVA DE RECICLAGEM DO BAIRRO ROSELÂNDIA DO MUNICÍPIO DE NOVO HAMBURGO.,14959.79,88268800000139,2017-08-09,14959.79,C
2035,44300,PM DE CANELA,22.0,2017,PRP,44,2017,COM,ADH,MPR,Aquisição de Caminhão equipado com cesto aéreo duplo.,0.0,83706788000264,2017-06-16,309000.0,C
2036,44300,PM DE CANELA,22.0,2017,PRP,44,2017,COM,ADH,MPR,Aquisição de Caminhão equipado com cesto aéreo duplo.,0.0,96299219000102,2017-06-16,282000.0,C
2037,44300,PM DE CANELA,22.0,2017,PRP,44,2017,COM,ADH,MPR,Aquisição de Caminhão equipado com cesto aéreo duplo.,0.0,04930262000106,2017-06-16,282500.0,C
2038,75300,PM DE DERRUBADAS,31.0,2017,PRP,58,2017,COM,ADH,MPR,Aquisição de equipamentos frigoríficos.,218659.87,05371297000115,2017-08-10,217900.0,C
2039,75300,PM DE DERRUBADAS,31.0,2017,PRP,58,2017,COM,ADH,MPR,Aquisição de equipamentos frigoríficos.,218659.87,05142775000115,2017-08-10,199240.0,C
2040,54700,PM DE PLANALTO,56.0,2017,PRP,56,2017,COM,ADH,MPR,Aquisição de Equipamentos para Secretaria Municipal da Saúde.,65000.0,18473803000129,2017-08-15,1519.0,C
2041,54700,PM DE PLANALTO,56.0,2017,PRP,56,2017,COM,ADH,MPR,Aquisição de Equipamentos para Secretaria Municipal da Saúde.,65000.0,08117149000167,2017-08-15,11716.0,C
2042,54700,PM DE PLANALTO,56.0,2017,PRP,56,2017,COM,ADH,MPR,Aquisição de Equipamentos para Secretaria Municipal da Saúde.,65000.0,22392045000191,2017-08-15,18707.5,C
2043,54700,PM DE PLANALTO,56.0,2017,PRP,56,2017,COM,ADH,MPR,Aquisição de Equipamentos para Secretaria Municipal da Saúde.,65000.0,19316524000114,2017-08-15,5712.0,C
2044,54700,PM DE PLANALTO,56.0,2017,PRP,56,2017,COM,ADH,MPR,Aquisição de Equipamentos para Secretaria Municipal da Saúde.,65000.0,95433397000111,2017-08-15,5228.0,C
2045,54700,PM DE PLANALTO,56.0,2017,PRP,56,2017,COM,ADH,MPR,Aquisição de Equipamentos para Secretaria Municipal da Saúde.,65000.0,20444829000190,2017-08-15,3600.0,C
2046,54700,PM DE PLANALTO,56.0,2017,PRP,56,2017,COM,ADH,MPR,Aquisição de Equipamentos para Secretaria Municipal da Saúde.,65000.0,07554943000105,2017-08-15,5447.0,C
2047,54700,PM DE PLANALTO,57.0,2017,TMP,57,2017,COM,ADH,MPR,Aquisição de Alimentos e Materiais de Limpeza para Restaurante Popular.,36348.72,90026444000199,2017-08-18,28143.64,C
2048,54700,PM DE PLANALTO,57.0,2017,TMP,57,2017,COM,ADH,MPR,Aquisição de Alimentos e Materiais de Limpeza para Restaurante Popular.,36348.72,02269506000126,2017-08-18,22219.74,C
2049,54700,PM DE PLANALTO,57.0,2017,TMP,57,2017,COM,ADH,MPR,Aquisição de Alimentos e Materiais de Limpeza para Restaurante Popular.,36348.72,05919156000194,2017-08-18,5901.1,C
2050,44300,PM DE CANELA,27.0,2017,PRP,55,2017,COM,ADH,MPR,Registro de Preços para aquisições futuras de Cestas Básicas de gêneros alimentícios para entrega de forma fracionada pelo período de 06 (seis) meses.,6259.2,94947090000176,2017-05-31,6819.6,C
2051,44300,PM DE CANELA,24.0,2017,PRP,47,2017,COM,ADH,MPR,Aquisição de um veiculo 1.0 para Departamento de Transito.,53000.0,91688234000552,2017-06-08,47700.0,C
2052,44300,PM DE CANELA,24.0,2017,PRP,47,2017,COM,ADH,MPR,Aquisição de um veiculo 1.0 para Departamento de Transito.,53000.0,02847681000153,2017-06-08,47900.0,C
2053,44300,PM DE CANELA,24.0,2017,PRP,47,2017,COM,ADH,MPR,Aquisição de um veiculo 1.0 para Departamento de Transito.,53000.0,97752851000203,2017-06-08,48500.0,C
2054,44300,PM DE CANELA,24.0,2017,PRP,47,2017,COM,ADH,MPR,Aquisição de um veiculo 1.0 para Departamento de Transito.,53000.0,83706788000183,2017-06-08,52990.0,C
2055,84900,PM DE MARQUES DE SOUZA,7.0,2017,PRP,978,2017,COM,ADH,MPR,"Uma MOTONIVELADORA de rodas nova fabricação nacional zero quilometro ano de fabricação 2017 peso operacional de até 15.000kg equipado com motor movido a Diesel Turboalimentado de 06 cilindros com potência variável de no mínimo 140HPS injeção de combustível eletrônica e que atenda as normas de emissões Tier 3 motor da marca do fabricante do equipamento freios a disco em banho de óleo transmissão com no mínimo 6(seis) velocidades à Frente e 3(três) a Ré com Cabine Fechada ROPS/FOPS com AR Condicionado original de Fábrica com acesso por ambos os Lados Articulação traseira sistema hidráulico sensível a carga com Bomba Principal de Pistões de Fluxo variável lâmina com no mínimo 3,60m de largura e 0,60m de altura com deslocamento e tombamento hidráulico gira Circulo com dentes internos ou externos e barra de deslocamento do círculo com no mínimo 05(Cinco) posições Ripper Traseiro com no mínimo 05 dentes. Deve ser licenciada e emplacada.",505000.0,95424321000472,2017-08-01,490000.0,C
2056,48900,PM DE GIRUÁ,69.0,2017,PRP,1437,2017,COM,ADH,MPR,AQUISIÇÃO DE UNIFORMES PARA O CORPO DE BOMBEIROS DO MUNICIPIO DE GIRUÁ - RS,6985.0,05561117000168,2017-07-27,6960.0,C
2057,49900,PM DE IBIRUBÁ,38.0,2017,PRP,71,2017,COM,ADH,MPR,Registro de Preços para Aquisição de 2.000 toneladas de pedra brita nº 3 para uso da Secretaria de Obras e Viação quando houver necessidade.,77000.0,02239710000102,2017-08-14,77000.0,C
2058,49900,PM DE IBIRUBÁ,39.0,2017,PRP,72,2017,COM,ADH,MPR,Aquisição de 01 Veículo novo destinado a Secretaria da Saúde em atendimento ao Convênio entre o Município e Ministério da Saúde - Proposta 11747.875000/1160-01,140000.0,90657198000173,2017-08-15,130900.0,C
2059,53800,PM DE PALMITINHO,21.0,2017,PRP,76,2017,COM,ADH,MPR,Aquisição de escavadeira hidráulica. ,480000.0,14168536000125,2017-07-26,450000.0,C
2060,47500,PM DE ESTÂNCIA VELHA,35.0,2017,PRP,80,2017,COM,ADH,MPR,Aquisição de um veículo automotor zero KM em atendimento as necessidades da Secretaria Municipal de Administração.,79665.0,07689941000395,2017-08-02,79665.0,C
2061,64400,PM DE SALTO DO JACUÍ,1.0,2017,CHP,90,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios perecíveis (hotifrutigranjeiros) para Alimentação Escolar da Rede Municipal de Ensino para o primeiro semestre de 2017 compra direta do produtor rural conforme documento previsto na Lei 11.947/2009.,29256.0,44049676087,2017-03-06,5900.0,C
2062,64400,PM DE SALTO DO JACUÍ,1.0,2017,CHP,90,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios perecíveis (hotifrutigranjeiros) para Alimentação Escolar da Rede Municipal de Ensino para o primeiro semestre de 2017 compra direta do produtor rural conforme documento previsto na Lei 11.947/2009.,29256.0,00043954090,2017-03-06,3215.0,C
2063,64400,PM DE SALTO DO JACUÍ,1.0,2017,CHP,90,2017,COM,ADH,MPR,Aquisição de gêneros alimentícios perecíveis (hotifrutigranjeiros) para Alimentação Escolar da Rede Municipal de Ensino para o primeiro semestre de 2017 compra direta do produtor rural conforme documento previsto na Lei 11.947/2009.,29256.0,30666856087,2017-03-06,19756.0,C
2064,64400,PM DE SALTO DO JACUÍ,9.0,2017,CNV,392,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAIS PARA ILUMINAÇÃO PÚBLICA PARA SEREM USADAS NA MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA DAS RUAS DA CIDADE E INTERIOR DO MUNICÍPIO.,0.0,03678458000192,2017-05-11,17887.14,C
2065,64400,PM DE SALTO DO JACUÍ,9.0,2017,CNV,392,2017,COM,ADH,MPR,AQUISIÇÃO DE MATERIAIS PARA ILUMINAÇÃO PÚBLICA PARA SEREM USADAS NA MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA DAS RUAS DA CIDADE E INTERIOR DO MUNICÍPIO.,0.0,19290918004,2017-05-11,15800.0,C
2066,64400,PM DE SALTO DO JACUÍ,10.0,2017,CNV,10,2017,COM,ADH,MPR,AQUISIÇÃO DE TONNER PARA SECRETARIA MUNICIPAL DA SAÚDE ESF PORTÃO ESF CRUZEIRO ESF HARMONIA ESF RURAL UBS NAVEGANTES E CASA DE FISIOTERAPIA SENDO NECESSÁRIO PARA O DESENVOLVIMENTO DAS ATIVIDADES.,12171.0,15577657000193,2017-05-15,6555.0,C
2067,64400,PM DE SALTO DO JACUÍ,10.0,2017,CNV,10,2017,COM,ADH,MPR,AQUISIÇÃO DE TONNER PARA SECRETARIA MUNICIPAL DA SAÚDE ESF PORTÃO ESF CRUZEIRO ESF HARMONIA ESF RURAL UBS NAVEGANTES E CASA DE FISIOTERAPIA SENDO NECESSÁRIO PARA O DESENVOLVIMENTO DAS ATIVIDADES.,12171.0,22361453000186,2017-05-15,2720.0,C
2068,64400,PM DE SALTO DO JACUÍ,10.0,2017,CNV,10,2017,COM,ADH,MPR,AQUISIÇÃO DE TONNER PARA SECRETARIA MUNICIPAL DA SAÚDE ESF PORTÃO ESF CRUZEIRO ESF HARMONIA ESF RURAL UBS NAVEGANTES E CASA DE FISIOTERAPIA SENDO NECESSÁRIO PARA O DESENVOLVIMENTO DAS ATIVIDADES.,12171.0,20846090000143,2017-05-15,6730.0,C
2069,50200,PM DE ILÓPOLIS,19.0,2017,CNV,68,2017,COM,ADH,MPR,AQUISIÇÃO DE PAREDES DIVISÓRIAS PARA SEREM INSTALADAS EM PRÉDIO PUBLICO.,0.0,91579912000115,2017-07-03,10122.4,C
2070,50200,PM DE ILÓPOLIS,19.0,2017,CNV,68,2017,COM,ADH,MPR,AQUISIÇÃO DE PAREDES DIVISÓRIAS PARA SEREM INSTALADAS EM PRÉDIO PUBLICO.,0.0,87792438000138,2017-07-03,9387.95,C
2071,4000,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,74.0,2017,PRE,2017/074,2017,COM,ADH,MPR,Aquisição de 4.400 cadernos de Negócios e 4.600 Calendários 2018 ambos portanto o logotipo e imagem de obra de arte do BRDE material que irá compor o kit promocional  de fim de ano do Banco.,89488.0,32909319000120,2017-08-16,54740.0,C
2072,58300,PM DE SÃO GABRIEL,45.0,2017,PRP,1068,2017,COM,ADH,MPR,AQUISIÇÃO DE CAMISETAS PARA SECRETARIA MUNICIPAL DE EDUCAÇÃO,50026.98,05287117000111,2017-08-08,25919.8,C
2073,55800,PM DE ROCA SALES,8.0,2017,CNV,029,2017,COM,ADH,MPR,"Aquisição de 200m² (duzentos metros quadrados) de ""grelhas para bocas de lobo"" cujas especificações constantes no edital para fins de utilização na construção/reformas de bocas de lobo junto ás ruas da cidade neste Município.",44000.0,15395022000175,2017-07-10,42600.0,C
2074,55800,PM DE ROCA SALES,8.0,2017,CNV,029,2017,COM,ADH,MPR,"Aquisição de 200m² (duzentos metros quadrados) de ""grelhas para bocas de lobo"" cujas especificações constantes no edital para fins de utilização na construção/reformas de bocas de lobo junto ás ruas da cidade neste Município.",44000.0,09427127000166,2017-07-12,43600.0,C
2075,55800,PM DE ROCA SALES,8.0,2017,CNV,029,2017,COM,ADH,MPR,"Aquisição de 200m² (duzentos metros quadrados) de ""grelhas para bocas de lobo"" cujas especificações constantes no edital para fins de utilização na construção/reformas de bocas de lobo junto ás ruas da cidade neste Município.",44000.0,01564118000105,2017-07-11,41000.0,C
2076,84000,PM DE DOUTOR RICARDO,13.0,2017,CNV,065,2017,COM,ADH,MPR,contratação de empresa para aquisição de 03 (três) containers metálicos ,80000.0,19250193000167,2017-07-28,79900.0,C
2077,84000,PM DE DOUTOR RICARDO,13.0,2017,CNV,065,2017,COM,ADH,MPR,contratação de empresa para aquisição de 03 (três) containers metálicos ,80000.0,19082404000108,2017-07-20,79970.0,C
2078,84000,PM DE DOUTOR RICARDO,13.0,2017,CNV,065,2017,COM,ADH,MPR,contratação de empresa para aquisição de 03 (três) containers metálicos ,80000.0,05119539000269,2017-07-20,79930.0,C
2079,45200,PM DE CHAPADA,4.0,2017,CNV,030,2017,COM,ADH,MPR,A presente licitação visa a seleção e contratação de empresa para confeccionar Uniformes Escolares para os estudantes da Rede Municipal de Ensino – Município de Chapada-RS,78516.2,04054032000120,2017-05-19,74242.0,C
2080,45200,PM DE CHAPADA,4.0,2017,CNV,030,2017,COM,ADH,MPR,A presente licitação visa a seleção e contratação de empresa para confeccionar Uniformes Escolares para os estudantes da Rede Municipal de Ensino – Município de Chapada-RS,78516.2,03658746000185,2017-05-19,79260.0,C
2081,63300,PM DE TEUTÔNIA,13.0,2017,PRE,013,2017,COM,ADH,MPR,Aquisição de máquinas e equipamentos agrícolas e rodoviários - um caminhão novo zero quilômetro conforme Contrato de Repasse nº 833382/2016 Processo nº 2616.1033598-20/2016 firmado entre Ministério da Agricultura Pecuária e Abastecimento – MAPA/CAIXA e Município de Teutônia/RS ,235000.0,83706788000264,2017-09-05,223900.0,C
2082,88031,PM DE FORQUETINHA,32.0,2017,PRP,662,2017,COM,ADH,MPR,aquisição e colocação de peças retificação do motor bloco e cabeçote do motor Mercedes Benz MB 366 pertencente ao Caminhão Britador placa IHS 1574,10100.0,17069612000133,2017-07-31,10100.0,C
2083,58200,PM DE SÃO FRANCISCO DE PAULA,4.0,2017,CPP,5814,2017,COM,ADH,NSA,Aquisição de gêneros alimentícios ,63616.5,92072011000,2018-01-23,63616.5,C
2084,58200,PM DE SÃO FRANCISCO DE PAULA,4.0,2017,CPP,5814,2017,COM,ADH,NSA,Aquisição de gêneros alimentícios ,63616.5,10684004000190,2018-01-23,63616.5,C
2085,50000,PM DE IGREJINHA,103.0,2017,CNV,103,2017,COM,ADH,MPR,Licitação pública para aquisição de refeições tipo MARMITEX para SOT – Secretaria de Obras e Trânsito sob a modalidade de Convite do tipo menor preço,39600.0,23344779000168,2017-08-11,27600.0,C
2086,60200,PM DE SEBERI,43.0,2017,PRP,106,2017,COM,ADH,MPR,AQUISIÇÃO DE TUBOS DE CONCRETO,55960.0,93865202000187,2017-08-10,22765.0,C
2087,60200,PM DE SEBERI,43.0,2017,PRP,106,2017,COM,ADH,MPR,AQUISIÇÃO DE TUBOS DE CONCRETO,55960.0,04322290000140,2017-08-10,8750.0,C
2088,43800,PM DE CAMPINAS DO SUL,24.0,2017,PRP,42,2017,COM,ADH,MPR,ADQUIRIR CARCAÇAS COMPLETAS PARA OS VEICULOS CAMINHÕES DE MARCA/MODELO MERCEDES BENZ/LK 1513 E CAMINHÃO MERCEDES BENZ/L DA PREFEITURA MUNICIPAL DE CAMPINAS DO SUL/RS,22000.0,00064035000194,2017-08-04,21800.0,C
2089,43800,PM DE CAMPINAS DO SUL,25.0,2017,PRP,43,2017,COM,ADH,MPR,AQUISIÇÃO DE PEÇAS PARA TRATOR ESTEIRAS CARTEPILLAR D6D,5000.0,11498183000133,2017-08-08,3055.0,C
2090,43800,PM DE CAMPINAS DO SUL,25.0,2017,PRP,43,2017,COM,ADH,MPR,AQUISIÇÃO DE PEÇAS PARA TRATOR ESTEIRAS CARTEPILLAR D6D,5000.0,07869457000186,2017-08-08,3040.0,C
